category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology
GO:0002253,1.7749270748278028e-9,1,27,611,activation of immune response,BP
GO:0023014,1.8079224030695116e-9,1,35,969,signal transduction by protein phosphorylation,BP
GO:0055074,1.9039106811666543e-9,1,24,473,calcium ion homeostasis,BP
GO:0005829,2.025663679241428e-9,1,103,5081,cytosol,CC
GO:1990573,2.088307566057684e-9,0.9999999999173911,9,43,potassium ion import across plasma membrane,BP
GO:0045055,2.201532676781629e-9,1,31,791,regulated exocytosis,BP
GO:0097159,2.2285254941999954e-9,1,119,6278,organic cyclic compound binding,MF
GO:1903901,2.320442716118008e-9,0.9999999998469502,11,85,negative regulation of viral life cycle,BP
GO:0032553,2.3783867304479934e-9,1,53,1882,ribonucleotide binding,MF
GO:2000116,2.580482221224294e-9,1,17,240,regulation of cysteine-type endopeptidase activity,BP
GO:0002367,2.6500451371514996e-9,0.9999999997917398,12,102,cytokine production involved in immune response,BP
GO:0044057,2.7092892762290068e-9,0.9999999994920142,27,615,regulation of system process,BP
GO:0002711,2.9047105308795503e-9,0.9999999998748876,9,47,positive regulation of T cell mediated immunity,BP
GO:0016192,2.994414789864369e-9,1,54,1999,vesicle-mediated transport,BP
GO:0001818,3.191968143811532e-9,1,18,296,negative regulation of cytokine production,BP
GO:0030162,3.4089318418588966e-9,0.9999999993052144,30,767,regulation of proteolysis,BP
GO:0022414,3.420831943043192e-9,1,44,1430,reproductive process,BP
GO:0071495,3.4943244517351877e-9,1,43,1396,cellular response to endogenous stimulus,BP
GO:0000003,3.61975698733563e-9,1,44,1433,reproduction,BP
GO:0009725,3.664501793007394e-9,1,35,990,response to hormone,BP
GO:0002718,3.729331466126064e-9,0.9999999997426242,11,84,regulation of cytokine production involved in immune response,BP
GO:0042611,3.752349787490971e-9,0.9999999999207849,7,22,MHC protein complex,CC
GO:1903530,3.8737255630218485e-9,0.9999999992069648,30,753,regulation of secretion by cell,BP
GO:0006813,3.903896945375894e-9,1,17,240,potassium ion transport,BP
GO:0008217,4.355944133914918e-9,0.9999999994875336,15,184,regulation of blood pressure,BP
GO:0060429,4.443735328258107e-9,1,41,1291,epithelium development,BP
GO:0002476,4.606347941141732e-9,0.9999999999820817,5,7,antigen processing and presentation of endogenous peptide antigen via MHC class Ib,BP
GO:0006887,4.626571112853566e-9,0.9999999989876536,33,900,exocytosis,BP
GO:0001913,4.634565737161956e-9,0.9999999997880435,9,49,T cell mediated cytotoxicity,BP
GO:0032555,4.74408128272656e-9,1,52,1866,purine ribonucleotide binding,MF
GO:0060089,4.907288556194111e-9,1,46,1503,molecular transducer activity,MF
GO:0043410,4.955752698153022e-9,0.9999999991011149,25,545,positive regulation of MAPK cascade,BP
GO:0051047,5.874469632126382e-9,0.9999999990334815,22,428,positive regulation of secretion,BP
GO:0017076,5.903827498314343e-9,1,52,1879,purine nucleotide binding,MF
GO:0010107,5.909536549996966e-9,0.9999999997226712,9,48,potassium ion import,BP
GO:0002709,6.148657484972205e-9,0.9999999996301422,10,69,regulation of T cell mediated immunity,BP
GO:0071804,6.25072051026985e-9,1,16,217,cellular potassium ion transport,BP
GO:0071805,6.25072051026985e-9,1,16,217,potassium ion transmembrane transport,BP
GO:0015077,6.3519151730821696e-9,0.9999999989941651,21,378,monovalent inorganic cation transmembrane transporter activity,MF
GO:0006874,6.374432977554328e-9,0.9999999989068034,23,460,cellular calcium ion homeostasis,BP
GO:0043069,6.617030649386707e-9,0.9999999985339416,33,930,negative regulation of programmed cell death,BP
GO:0002483,6.829224332185433e-9,0.999999999909901,6,14,antigen processing and presentation of endogenous peptide antigen,BP
GO:0019885,6.829224332185433e-9,0.999999999909901,6,14,antigen processing and presentation of endogenous peptide antigen via MHC class I,BP
GO:0031090,7.077152438311833e-9,1,68,2898,organelle membrane,CC
GO:0050900,7.2265841583646776e-9,0.9999999987985986,22,437,leukocyte migration,BP
GO:0030855,7.285301335562275e-9,0.9999999984730258,30,774,epithelial cell differentiation,BP
GO:0098739,7.46222974358647e-9,0.9999999993527735,12,110,import across plasma membrane,BP
GO:0002764,8.271158845233898e-9,0.9999999984655544,25,562,immune response-regulating signaling pathway,BP
GO:0007565,8.602615492157505e-9,0.999999998921976,15,194,female pregnancy,BP
GO:0002700,8.693572609790507e-9,0.9999999991259856,13,139,regulation of production of molecular mediator of immune response,BP
GO:0072507,9.120017030886647e-9,0.9999999983537436,24,514,divalent inorganic cation homeostasis,BP
GO:0035639,9.978708269470108e-9,1,50,1800,purine ribonucleoside triphosphate binding,MF
GO:0048699,1.0606565741629645e-8,1,45,1524,generation of neurons,BP
GO:0050688,1.0984225441305937e-8,0.9999999992935787,10,73,regulation of defense response to virus,BP
GO:0002440,1.1427182414444437e-8,1,15,200,production of molecular mediator of immune response,BP
GO:0002475,1.1967070853047127e-8,0.9999999998187865,6,15,antigen processing and presentation via MHC class Ib,BP
GO:0007610,1.208262232519569e-8,0.9999999972431431,26,597,behavior,BP
GO:0002720,1.2147421723164839e-8,0.9999999993708526,9,54,positive regulation of cytokine production involved in immune response,BP
GO:0070661,1.2335952210204368e-8,0.9999999982519953,18,298,leukocyte proliferation,BP
GO:0098657,1.3251216798262021e-8,0.9999999971020193,31,841,import into cell,BP
GO:0043066,1.4732211997910544e-8,0.9999999967036296,32,909,negative regulation of apoptotic process,BP
GO:0019079,1.4797986763558716e-8,0.9999999986178685,12,122,viral genome replication,BP
GO:0015276,1.527203220733427e-8,0.9999999983774721,13,139,ligand-gated ion channel activity,MF
GO:0022834,1.527203220733427e-8,0.9999999983774721,13,139,ligand-gated channel activity,MF
GO:0019932,1.5669319125306873e-8,0.9999999968698452,22,442,second-messenger-mediated signaling,BP
GO:0071705,1.6576458763302665e-8,1,58,2372,nitrogen compound transport,BP
GO:0002824,1.831991240828283e-8,0.9999999984980067,11,99,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,BP
GO:0002444,1.929456633923292e-8,0.9999999957826919,24,550,myeloid leukocyte mediated immunity,BP
GO:0072503,1.9883998480218157e-8,0.999999995807981,23,494,cellular divalent inorganic cation homeostasis,BP
GO:0044422,2.0606663492351905e-8,1,164,10028,organelle part,CC
GO:0043408,2.1106728258518222e-8,0.9999999946239122,29,768,regulation of MAPK cascade,BP
GO:0098797,2.2521602199198532e-8,0.9999999948700075,25,569,plasma membrane protein complex,CC
GO:0001101,2.504713741032993e-8,0.9999999955501595,19,342,response to acid chemical,BP
GO:0008270,2.583481463619521e-8,0.999999993202088,30,808,zinc ion binding,MF
GO:0010466,2.6668966831525023e-8,0.9999999964925633,16,260,negative regulation of peptidase activity,BP
GO:0042110,2.705731275497535e-8,0.9999999944260385,22,463,T cell activation,BP
GO:0050678,2.7580443424640164e-8,0.9999999950590409,19,379,regulation of epithelial cell proliferation,BP
GO:0007268,2.8457659744186746e-8,0.9999999928430114,28,702,chemical synaptic transmission,BP
GO:0098916,2.8457659744186746e-8,0.9999999928430114,28,702,anterograde trans-synaptic signaling,BP
GO:0002274,2.964682040758941e-8,0.9999999929312867,26,650,myeloid leukocyte activation,BP
GO:0002821,3.107311103648249e-8,0.9999999973063871,11,104,positive regulation of adaptive immune response,BP
GO:0006820,3.26657046776507e-8,0.9999999921792655,26,629,anion transport,BP
GO:0010035,3.350592663117874e-8,0.9999999924650298,24,562,response to inorganic substance,BP
GO:0098588,3.433855666675416e-8,1,53,2080,bounding membrane of organelle,CC
GO:0044249,3.4980186816314284e-8,1,114,6140,cellular biosynthetic process,BP
GO:0099537,3.627057957820338e-8,0.9999999907765552,28,710,trans-synaptic signaling,BP
GO:0031348,3.6907784266842403e-8,0.9999999953792348,15,239,negative regulation of defense response,BP
GO:0043086,3.7594064704695876e-8,0.9999999901730108,29,813,negative regulation of catalytic activity,BP
GO:0042493,3.8735518891852116e-8,0.9999999887596877,34,1022,response to drug,BP
GO:0006935,3.948040520880793e-8,0.9999999904584524,26,643,chemotaxis,BP
GO:0002819,3.978463730841851e-8,0.999999995378123,13,159,regulation of adaptive immune response,BP
GO:0042330,4.154045249794424e-8,0.9999999899356339,26,645,taxis,BP
GO:1901576,4.2215901865602554e-8,1,115,6231,organic substance biosynthetic process,BP
GO:0030182,4.234069858857291e-8,0.9999999888836181,41,1365,neuron differentiation,BP
GO:0099536,4.2976802189220237e-8,0.9999999889860195,28,716,synaptic signaling,BP
GO:0048666,4.360030865077649e-8,0.9999999868568418,36,1110,neuron development,BP
GO:0043299,4.577292146429804e-8,0.9999999899017249,23,533,leukocyte degranulation,BP
GO:0002366,4.7385875473783487e-8,0.9999999876751737,27,706,leukocyte activation involved in immune response,BP
GO:0008104,4.9568327160611435e-8,1,63,2761,protein localization,BP
GO:0002263,5.389754235771369e-8,0.9999999858913448,27,710,cell activation involved in immune response,BP
GO:0007159,5.5811795028532604e-8,0.9999999901199004,18,336,leukocyte cell-cell adhesion,BP
GO:0051346,5.957218442297209e-8,0.9999999876841116,21,463,negative regulation of hydrolase activity,BP
GO:0034762,6.424152321736609e-8,0.9999999845809704,24,569,regulation of transmembrane transport,BP
GO:0050715,6.52840672068984e-8,0.9999999929573183,12,138,positive regulation of cytokine secretion,BP
GO:0002275,6.640807426335392e-8,0.9999999845994092,23,543,myeloid cell activation involved in immune response,BP
GO:0099094,6.796292561229699e-8,0.9999999936205112,11,106,ligand-gated cation channel activity,MF
GO:0001914,6.971043866957268e-8,0.9999999974950036,7,32,regulation of T cell mediated cytotoxicity,BP
GO:0060326,7.107458602359097e-8,0.9999999879684361,17,303,cell chemotaxis,BP
GO:0005201,7.1914226348947e-8,0.9999999911926205,13,163,extracellular matrix structural constituent,MF
GO:0062023,7.31192788410694e-8,0.9999999850308307,20,405,collagen-containing extracellular matrix,CC
GO:0043085,7.54650322708311e-8,0.9999999798442134,41,1427,positive regulation of catalytic activity,BP
GO:0009058,7.850270298700165e-8,1,115,6311,biosynthetic process,BP
GO:0045089,8.376870366350184e-8,0.9999999839172301,19,381,positive regulation of innate immune response,BP
GO:0044446,8.588298268873391e-8,1,157,9727,intracellular organelle part,CC
GO:0015079,9.449817692499714e-8,0.9999999881465254,13,159,potassium ion transmembrane transporter activity,MF
GO:0010951,9.601866959183085e-8,0.9999999855843391,15,248,negative regulation of endopeptidase activity,BP
GO:0061743,9.682318028643446e-8,0.999999999769728,4,5,motor learning,BP
GO:0005261,1.0313179108628906e-7,0.9999999810185211,18,319,cation channel activity,MF
GO:0002822,1.0604642076574773e-7,0.9999999879953705,12,144,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,BP
GO:0030155,1.1427930007381089e-7,0.9999999698127128,26,690,regulation of cell adhesion,BP
GO:0099503,1.1931966544861542e-7,0.9999999634189615,32,986,secretory vesicle,CC
GO:0050708,1.2185298021759697e-7,0.9999999730075173,21,472,regulation of protein secretion,BP
GO:0019883,1.2293090110541652e-7,0.9999999968986376,6,21,antigen processing and presentation of endogenous antigen,BP
GO:1903706,1.3114686069747514e-7,0.9999999708160499,21,475,regulation of hemopoiesis,BP
GO:1901652,1.3631387105688265e-7,0.9999999682996681,22,522,response to peptide,BP
GO:1901698,1.3872036077329317e-7,0.999999955531431,34,1089,response to nitrogen compound,BP
GO:0002673,1.413893167600242e-7,0.999999987713196,10,98,regulation of acute inflammatory response,BP
GO:0008144,1.4959279566740908e-7,0.9999999573464224,46,1718,drug binding,MF
GO:0007600,1.5100497810950047e-7,0.9999999532428616,32,953,sensory perception,BP
GO:0045184,1.5148935535711217e-7,1,51,2111,establishment of protein localization,BP
GO:0002702,1.5210761760864893e-7,0.9999999867001758,10,95,positive regulation of production of molecular mediator of immune response,BP
GO:0051259,1.5285460639193067e-7,0.9999999628266039,23,567,protein complex oligomerization,BP
GO:0035150,1.6352073030938596e-7,0.9999999807104346,12,145,regulation of tube size,BP
GO:0055078,1.650634677485334e-7,0.9999999905911077,8,52,sodium ion homeostasis,BP
GO:0044432,1.759218054544005e-7,0.9999999417628278,39,1358,endoplasmic reticulum part,CC
GO:0045202,1.843479547052898e-7,0.9999999381615379,36,1172,synapse,CC
GO:0022839,1.908634632802945e-7,0.9999999625548753,18,334,ion gated channel activity,MF
GO:0002757,2.0001372293495e-7,0.9999999524217414,22,528,immune response-activating signal transduction,BP
GO:0005126,2.0789581685114264e-7,0.9999999637451386,16,287,cytokine receptor binding,MF
GO:0098712,2.1941812628664034e-7,0.9999999966853306,5,13,L-glutamate import across plasma membrane,BP
GO:1903039,2.205830833621522e-7,0.9999999674569672,14,217,positive regulation of leukocyte cell-cell adhesion,BP
GO:0043281,2.2120082349780988e-7,0.9999999673630618,14,216,regulation of cysteine-type endopeptidase activity involved in apoptotic process,BP
GO:0016787,2.2255354567564053e-7,1,58,2515,hydrolase activity,MF
GO:0001912,2.3478954272761955e-7,0.9999999858954717,8,55,positive regulation of leukocyte mediated cytotoxicity,BP
GO:0042119,2.367151693093611e-7,0.9999999450393966,21,496,neutrophil activation,BP
GO:0009612,2.421783921733995e-7,0.9999999640342392,14,210,response to mechanical stimulus,BP
GO:0030595,2.5478567271172345e-7,0.999999961938627,14,222,leukocyte chemotaxis,BP
GO:0090087,2.554046666360074e-7,0.9999999289622729,26,728,regulation of peptide transport,BP
GO:0043491,2.582536258003801e-7,0.9999999580733665,15,269,protein kinase B signaling,BP
GO:0045785,2.583304772695207e-7,0.9999999453376563,19,402,positive regulation of cell adhesion,BP
GO:0050867,2.615680467274787e-7,0.9999999504466168,17,326,positive regulation of cell activation,BP
GO:0044463,2.620869474155389e-7,0.9999999098946127,41,1470,cell projection part,CC
GO:0120038,2.620869474155389e-7,0.9999999098946127,41,1470,plasma membrane bounded cell projection part,CC
GO:0042277,2.725351280552768e-7,0.9999999514933133,16,287,peptide binding,MF
GO:0032989,2.74094941832314e-7,0.9999999080359422,35,1145,cellular component morphogenesis,BP
GO:0022836,2.7644503607580385e-7,0.9999999443316809,18,343,gated channel activity,MF
GO:1901681,2.8254033981449434e-7,0.9999999531388825,15,250,sulfur compound binding,MF
GO:0055067,2.835763901327442e-7,0.999999964651408,12,155,monovalent inorganic cation homeostasis,BP
GO:0036230,2.890549174744324e-7,0.999999932037061,21,502,granulocyte activation,BP
GO:0002791,3.1175129156376776e-7,0.999999926361042,21,500,regulation of peptide secretion,BP
GO:0030141,3.119454798576785e-7,0.9999999074472142,28,832,secretory granule,CC
GO:0098656,3.3367621461459735e-7,0.9999999396954872,16,287,anion transmembrane transport,BP
GO:0002683,3.3544247846988764e-7,0.9999999238051429,20,462,negative regulation of immune system process,BP
GO:0001916,3.4770870797397725e-7,0.9999999890903328,6,25,positive regulation of T cell mediated cytotoxicity,BP
GO:0051938,3.5306358568512746e-7,0.9999999939480777,5,14,L-glutamate import,BP
GO:0043005,3.560834862429045e-7,0.9999998736397899,38,1314,neuron projection,CC
GO:0044703,3.674551567285311e-7,0.999999879892678,32,1016,multi-organism reproductive process,BP
GO:0042562,3.742142506715419e-7,0.999999963676414,10,103,hormone binding,MF
GO:1903037,3.755223836914145e-7,0.9999999314289773,16,303,regulation of leukocyte cell-cell adhesion,BP
GO:1901565,4.0901152703080814e-7,0.9999998560855097,37,1297,organonitrogen compound catabolic process,BP
GO:0070201,4.110412326106638e-7,0.9999998827060125,26,745,regulation of establishment of protein localization,BP
GO:0051223,4.1227867727380097e-7,0.9999998857346657,25,698,regulation of protein transport,BP
GO:0005178,4.1553413099798413e-7,0.9999999525503115,11,132,integrin binding,MF
GO:0070848,4.187522540715687e-7,0.9999998804041718,26,737,response to growth factor,BP
GO:0050865,4.2674637546092787e-7,0.9999998930288075,22,546,regulation of cell activation,BP
GO:0007611,4.843482910224329e-7,0.9999999160546575,15,259,learning or memory,BP
GO:0004888,4.845476258158052e-7,0.9999998253362681,37,1243,transmembrane signaling receptor activity,MF
GO:1902495,4.974041691620144e-7,0.9999999013016514,17,324,transmembrane transporter complex,CC
GO:0051251,5.136950502446097e-7,0.9999999104923268,15,265,positive regulation of lymphocyte activation,BP
GO:0032102,5.188520195395824e-7,0.9999998964628718,17,364,negative regulation of response to external stimulus,BP
GO:0010721,5.241132962293487e-7,0.9999998954630395,17,344,negative regulation of cell development,BP
GO:0007167,5.517364388077791e-7,0.9999998161831185,32,1048,enzyme linked receptor protein signaling pathway,BP
GO:0050890,5.606351900677481e-7,0.9999998944933834,16,299,cognition,BP
GO:0009887,5.611854809165873e-7,0.9999998094076793,33,1067,animal organ morphogenesis,BP
GO:0002831,5.636172871255459e-7,0.999999933437726,11,139,regulation of response to biotic stimulus,BP
GO:0019637,5.961587502307054e-7,0.9999997932431682,34,1175,organophosphate metabolic process,BP
GO:0050870,6.090485796939215e-7,0.9999999103344693,13,201,positive regulation of T cell activation,BP
GO:0098796,6.115541287500369e-7,0.9999997876863986,34,1162,membrane protein complex,CC
GO:0006821,6.166226365280763e-7,0.9999999365629989,10,108,chloride transport,BP
GO:0042060,6.189500333767696e-7,0.9999998412316421,22,564,wound healing,BP
GO:0098659,6.415574593577487e-7,0.9999999444721372,9,83,inorganic cation import across plasma membrane,BP
GO:0099587,6.415574593577487e-7,0.9999999444721372,9,83,inorganic ion import across plasma membrane,BP
GO:0008201,6.425961976529597e-7,0.9999999130631,12,169,heparin binding,MF
GO:0071363,6.593904177209213e-7,0.9999998119540902,25,708,cellular response to growth factor stimulus,BP
GO:1990351,6.657233199164624e-7,0.9999998644558675,17,332,transporter complex,CC
GO:0071396,6.685996330160094e-7,0.9999998210808351,23,609,cellular response to lipid,BP
GO:0032526,6.905960463307409e-7,0.9999999280474466,10,108,response to retinoic acid,BP
GO:0002283,6.962716881971831e-7,0.999999834016232,20,486,neutrophil activation involved in immune response,BP
GO:0002521,7.491947608875432e-7,0.9999998129549387,21,514,leukocyte differentiation,BP
GO:0000902,7.569260040381313e-7,0.9999997429589481,32,1036,cell morphogenesis,BP
GO:0002696,7.616942175095894e-7,0.9999998526032284,16,312,positive regulation of leukocyte activation,BP
GO:0044456,8.95739518673933e-7,0.9999997055103215,30,939,synapse part,CC
GO:1903532,9.426605135714102e-7,0.9999997915788978,18,399,positive regulation of secretion by cell,BP
GO:0002446,9.7637597554362e-7,0.9999997616202944,20,497,neutrophil mediated immunity,BP
GO:0032480,9.847884072797958e-7,0.9999999446912137,7,46,negative regulation of type I interferon production,BP
GO:0003018,1.078500882215414e-6,0.999999846427867,12,174,vascular process in circulatory system,BP
GO:0043549,1.1238112269731106e-6,0.9999996425747275,28,870,regulation of kinase activity,BP
GO:0031343,1.1282747437905276e-6,0.9999999148840155,8,67,positive regulation of cell killing,BP
GO:0019438,1.1699296397619892e-6,0.9999995869587155,84,4328,aromatic compound biosynthetic process,BP
GO:0035296,1.1800294765995696e-6,0.9999998493077625,11,144,regulation of tube diameter,BP
GO:0050880,1.1800294765995696e-6,0.9999998493077625,11,144,regulation of blood vessel size,BP
GO:0097746,1.1800294765995696e-6,0.9999998493077625,11,144,regulation of blood vessel diameter,BP
GO:0002698,1.1993642496670358e-6,0.9999998663684002,10,120,negative regulation of immune effector process,BP
GO:0030099,1.2472625129612014e-6,0.9999997184653658,18,415,myeloid cell differentiation,BP
GO:1901362,1.2514005292868425e-6,0.9999995555743755,86,4477,organic cyclic compound biosynthetic process,BP
GO:0014070,1.2781321102298253e-6,0.9999995812817121,29,916,response to organic cyclic compound,BP
GO:0030198,1.440307239187176e-6,0.9999996887868461,17,367,extracellular matrix organization,BP
GO:0022409,1.5133443972157679e-6,0.999999732307951,14,254,positive regulation of cell-cell adhesion,BP
GO:0006636,1.5578179870827514e-6,0.9999999049330404,7,53,unsaturated fatty acid biosynthetic process,BP
GO:0010628,1.563093517675823e-6,0.9999993919294292,48,2006,positive regulation of gene expression,BP
GO:0010243,1.5838666506897367e-6,0.9999994638924311,30,998,response to organonitrogen compound,BP
GO:0022804,1.5974173286753416e-6,0.9999996522747806,17,361,active transmembrane transporter activity,MF
GO:0043123,1.6305831283509381e-6,0.9999997578044052,12,184,positive regulation of I-kappaB kinase/NF-kappaB signaling,BP
GO:0003073,1.7062252778748973e-6,0.9999998322633313,9,94,regulation of systemic arterial blood pressure,BP
GO:0032880,1.7076531570080303e-6,0.9999994197238684,30,1011,regulation of protein localization,BP
GO:0001667,1.7158072823048532e-6,0.999999602599969,18,461,ameboidal-type cell migration,BP
GO:1903708,1.748274291275788e-6,0.9999997384996857,12,185,positive regulation of hemopoiesis,BP
GO:0045859,1.823987408438483e-6,0.9999994329679759,26,792,regulation of protein kinase activity,BP
GO:0002694,1.8327737686350695e-6,0.999999533311409,20,503,regulation of leukocyte activation,BP
GO:0051249,1.8881266860403444e-6,0.9999995604574308,18,416,regulation of lymphocyte activation,BP
GO:0006814,2.0025484535249455e-6,0.9999996663737178,13,216,sodium ion transport,BP
GO:0043062,2.1032430007947394e-6,0.9999995064353678,18,421,extracellular structure organization,BP
GO:0044283,2.1544554518535794e-6,0.9999993238140098,26,807,small molecule biosynthetic process,BP
GO:0032991,2.1560682399924025e-6,0.999998974350694,98,5832,protein-containing complex,CC
GO:2000181,2.270209596154321e-6,0.9999997242208162,10,176,negative regulation of blood vessel morphogenesis,BP
GO:2000696,2.2907208261859135e-6,0.9999999369667255,5,19,regulation of epithelial cell differentiation involved in kidney development,BP
GO:0015833,2.3015217533339355e-6,0.9999990343479354,47,2033,peptide transport,BP
GO:0018130,2.343853239875916e-6,0.9999989213853661,83,4318,heterocycle biosynthetic process,BP
GO:0015081,2.4204126609645998e-6,0.9999996662775005,11,149,sodium ion transmembrane transporter activity,MF
GO:0036477,2.4244485958806587e-6,0.9999992146497864,27,841,somatodendritic compartment,CC
GO:0045861,2.532535126511494e-6,0.9999994596494851,16,359,negative regulation of proteolysis,BP
GO:0043312,2.54657459185057e-6,0.999999364387279,19,483,neutrophil degranulation,BP
GO:0071496,2.546748239377507e-6,0.9999994570482681,16,338,cellular response to external stimulus,BP
GO:0007188,2.6235289117443564e-6,0.9999995505444195,13,222,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,BP
GO:0034654,2.6898320120328036e-6,0.9999986481233294,82,4255,nucleobase-containing compound biosynthetic process,BP
GO:0002886,2.7891929281677863e-6,0.9999998130771856,7,56,regulation of myeloid leukocyte mediated immunity,BP
GO:0010959,2.9958604626295364e-6,0.9999993144087373,17,393,regulation of metal ion transport,BP
GO:0008593,3.0715968989693393e-6,0.999999673363097,9,105,regulation of Notch signaling pathway,BP
GO:0033209,3.150845463967686e-6,0.9999995513545986,11,168,tumor necrosis factor-mediated signaling pathway,BP
GO:0001653,3.162870629578332e-6,0.9999995510634584,11,152,peptide receptor activity,MF
GO:0072643,3.209868284233541e-6,0.999999902413246,5,22,interferon-gamma secretion,BP
GO:0051260,3.2181461848643285e-6,0.999999300454337,16,352,protein homooligomerization,BP
GO:0060627,3.2413732123398243e-6,0.9999991412764333,20,531,regulation of vesicle-mediated transport,BP
GO:0015031,3.2498211941664032e-6,0.999998595160969,46,1996,protein transport,BP
GO:0033218,3.34538922953281e-6,0.9999992707579061,16,347,amide binding,MF
GO:0045177,3.3798607638142952e-6,0.9999992196632614,17,386,apical part of cell,CC
GO:0042886,3.431757961279085e-6,0.9999985398783817,47,2063,amide transport,BP
GO:0046651,3.5132796556953042e-6,0.9999993282460037,14,272,lymphocyte proliferation,BP
GO:0030424,3.5396203266420203e-6,0.9999989845801169,22,607,axon,CC
GO:0050863,3.6387868024154912e-6,0.9999992500689373,15,313,regulation of T cell activation,BP
GO:0043122,3.7056645766123944e-6,0.9999993432233307,13,238,regulation of I-kappaB kinase/NF-kappaB signaling,BP
GO:0032943,3.826812359602597e-6,0.9999992626434719,14,274,mononuclear cell proliferation,BP
GO:0005198,3.855957584575557e-6,0.9999988148019107,24,743,structural molecule activity,MF
GO:0031984,3.872753185902913e-6,0.9999983648051799,42,1712,organelle subcompartment,CC
GO:0097529,4.026907816410203e-6,0.9999993437483459,12,209,myeloid leukocyte migration,BP
GO:0050691,4.158876099882531e-6,0.9999997866756143,6,37,regulation of defense response to virus by host,BP
GO:0007568,4.1867013201282906e-6,0.9999991264699684,15,321,aging,BP
GO:0005242,4.240254500464936e-6,0.9999998659434632,5,20,inward rectifier potassium channel activity,MF
GO:0050707,4.354024147464047e-6,0.9999992849161276,12,209,regulation of cytokine secretion,BP
GO:0001660,4.534600632964716e-6,0.9999999327742944,4,10,fever generation,BP
GO:0005524,4.558706925928549e-6,0.999998151714273,38,1463,ATP binding,MF
GO:0032559,4.731991599007386e-6,0.9999980540133523,39,1521,adenyl ribonucleotide binding,MF
GO:0030054,4.8126990877596304e-6,0.9999981187438568,35,1301,cell junction,CC
GO:0006145,4.871452700695312e-6,0.9999999868925316,3,4,purine nucleobase catabolic process,BP
GO:1901343,4.8735514747745855e-6,0.9999993528175247,10,188,negative regulation of vasculature development,BP
GO:0034765,4.886509176133968e-6,0.9999987225995174,19,484,regulation of ion transmembrane transport,BP
GO:0015813,5.00109253292076e-6,0.9999998319712847,5,23,L-glutamate transmembrane transport,BP
GO:0030414,5.026275316850323e-6,0.9999992462166789,11,180,peptidase inhibitor activity,MF
GO:0050804,5.034226728448414e-6,0.9999987396855569,18,436,modulation of chemical synaptic transmission,BP
GO:0051248,5.139638986828247e-6,0.9999981123176835,31,1183,negative regulation of protein metabolic process,BP
GO:0099177,5.167494885624605e-6,0.9999987037700695,18,437,regulation of trans-synaptic signaling,BP
GO:0070777,5.272939957946604e-6,0.9999999854285063,3,4,D-aspartate transport,BP
GO:0070779,5.272939957946604e-6,0.9999999854285063,3,4,D-aspartate import across plasma membrane,BP
GO:0043235,5.42893983002253e-6,0.9999986995979114,17,396,receptor complex,CC
GO:0005794,5.48301833074661e-6,0.9999977302903362,39,1561,Golgi apparatus,CC
GO:0070374,5.543361423205832e-6,0.9999990669350661,12,213,positive regulation of ERK1 and ERK2 cascade,BP
GO:0061134,5.565502246943836e-6,0.9999990623600011,12,217,peptidase regulator activity,MF
GO:0030554,5.570108003087052e-6,0.9999976929870913,39,1532,adenyl nucleotide binding,MF
GO:0089718,5.582606724768284e-6,0.9999998080911932,5,23,amino acid import across plasma membrane,BP
GO:0001659,5.673350295265986e-6,0.9999991391814251,11,173,temperature homeostasis,BP
GO:0050839,5.764808682523569e-6,0.9999984744261736,19,499,cell adhesion molecule binding,MF
GO:0051480,5.848687790159471e-6,0.9999986657928137,16,359,regulation of cytosolic calcium ion concentration,BP
GO:0031256,6.003552040222703e-6,0.9999990837219154,11,172,leading edge membrane,CC
GO:0045834,6.169203495769851e-6,0.9999991648997562,10,146,positive regulation of lipid metabolic process,BP
GO:0007204,6.257474660543181e-6,0.9999986494288319,15,321,positive regulation of cytosolic calcium ion concentration,BP
GO:0043588,6.459871293271895e-6,0.9999984298787192,17,418,skin development,BP
GO:0001936,6.673638305814727e-6,0.9999990826696747,10,177,regulation of endothelial cell proliferation,BP
GO:0035725,6.834458444628614e-6,0.9999990655338385,10,139,sodium ion transmembrane transport,BP
GO:0042605,6.9991489034023615e-6,0.9999997477884918,5,23,peptide antigen binding,MF
GO:0005768,7.042901765107227e-6,0.9999975765793372,27,904,endosome,CC
GO:0031328,7.259668493623934e-6,0.9999967655534862,46,1988,positive regulation of cellular biosynthetic process,BP
GO:1902107,7.369927507220266e-6,0.9999989821488661,10,144,positive regulation of leukocyte differentiation,BP
GO:0098793,7.4763875467973354e-6,0.9999979847815554,19,492,presynapse,CC
GO:0070372,7.531996267942412e-6,0.9999984550674921,14,298,regulation of ERK1 and ERK2 cascade,BP
GO:0032870,7.804851986105411e-6,0.9999975668094299,23,703,cellular response to hormone stimulus,BP
GO:0010468,7.89384345442605e-6,0.9999957132391486,86,5022,regulation of gene expression,BP
GO:0007596,8.05602425172604e-6,0.9999982219970349,15,335,blood coagulation,BP
