category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology
GO:1901575,5.5222298015456125e-5,0.9999830501653971,19,2176,organic substance catabolic process,BP
GO:0022008,5.75009065100727e-5,0.99998432070341,16,1623,neurogenesis,BP
GO:0043168,5.75292776166181e-5,0.9999805866036112,22,2760,anion binding,MF
GO:0080030,5.7762918035235146e-5,0.9999998810045313,2,4,methyl indole-3-acetate esterase activity,MF
GO:0023014,5.878810511831476e-5,0.9999874039111626,12,969,signal transduction by protein phosphorylation,BP
GO:0052548,5.91844798723488e-5,0.9999919377658764,8,424,regulation of endopeptidase activity,BP
GO:0045335,6.01888574475628e-5,0.9999961868890018,5,131,phagocytic vesicle,CC
GO:0001932,6.0553529645969594e-5,0.9999842187584231,15,1463,regulation of protein phosphorylation,BP
GO:0051336,6.133072702016478e-5,0.9999848685369013,14,1295,regulation of hydrolase activity,BP
GO:0007399,6.20294494246107e-5,0.9999801443243153,20,2377,nervous system development,BP
GO:0044877,6.362453362045555e-5,0.9999852151719407,13,1135,protein-containing complex binding,MF
GO:0051173,6.379303266893001e-5,0.9999772199815118,24,3194,positive regulation of nitrogen compound metabolic process,BP
GO:0031175,6.63884043734323e-5,0.9999855907950056,12,978,neuron projection development,BP
GO:0030260,6.768396188142952e-5,0.9999956015276917,5,134,entry into host cell,BP
GO:0044409,6.768396188142952e-5,0.9999956015276917,5,134,entry into host,BP
GO:0051806,6.768396188142952e-5,0.9999956015276917,5,134,entry into cell of other organism involved in symbiotic interaction,BP
GO:0051828,6.768396188142952e-5,0.9999956015276917,5,134,entry into other organism involved in symbiotic interaction,BP
GO:0030155,6.819284380519878e-5,0.9999876411081406,10,690,regulation of cell adhesion,BP
GO:0051090,6.958431643087374e-5,0.9999902961555902,8,432,regulation of DNA-binding transcription factor activity,BP
GO:0060249,7.305431238968149e-5,0.9999897396826339,8,436,anatomical structure homeostasis,BP
GO:0010647,7.427752048156943e-5,0.999978363724427,17,1847,positive regulation of cell communication,BP
GO:1902532,7.46046482228038e-5,0.9999878511474307,9,567,negative regulation of intracellular signal transduction,BP
GO:0043005,7.530109567225879e-5,0.9999810551823101,14,1314,neuron projection,CC
GO:0044271,7.61335580085237e-5,0.999968375627839,32,5000,cellular nitrogen compound biosynthetic process,BP
GO:0033157,7.718535346139382e-5,0.9999928265612555,6,224,regulation of intracellular protein transport,BP
GO:0023056,7.725397533299566e-5,0.9999774226253542,17,1853,positive regulation of signaling,BP
GO:0001649,7.740382256366528e-5,0.9999928025481712,6,224,osteoblast differentiation,BP
GO:0031333,7.87591119092635e-5,0.999994709776865,5,139,negative regulation of protein complex assembly,BP
GO:0002831,7.936477209661315e-5,0.999994660384051,5,139,regulation of response to biotic stimulus,BP
GO:0098796,8.079378084450014e-5,0.9999807686185138,13,1162,membrane protein complex,CC
GO:0120036,8.193426715071181e-5,0.9999780515756582,15,1499,plasma membrane bounded cell projection organization,BP
GO:0048471,8.439280639625152e-5,0.9999843010939969,10,708,perinuclear region of cytoplasm,CC
GO:0052547,9.08619980270842e-5,0.9999868259023684,8,451,regulation of peptidase activity,BP
GO:0001817,9.132681345985072e-5,0.9999828453971262,10,717,regulation of cytokine production,BP
GO:0032507,9.302234623507698e-5,0.9999959904718263,4,75,maintenance of protein location in cell,BP
GO:2000697,9.883095203846204e-5,0.9999996903064111,2,5,negative regulation of epithelial cell differentiation involved in kidney development,BP
GO:0048699,1.0040978285422447e-4,0.9999725966430688,15,1524,generation of neurons,BP
GO:0006796,1.0602441465543684e-4,0.9999608257179113,24,3310,phosphate-containing compound metabolic process,BP
GO:0030030,1.0704695836502522e-4,0.9999706124162017,15,1536,cell projection organization,BP
GO:0006913,1.0759117951197357e-4,0.9999865993512074,7,343,nucleocytoplasmic transport,BP
GO:0001819,1.113500195356932e-4,0.9999833680694589,8,462,positive regulation of cytokine production,BP
GO:0001775,1.1227330196033704e-4,0.9999706465136351,14,1370,cell activation,BP
GO:0051169,1.1357246308679628e-4,0.99998572871105,7,346,nuclear transport,BP
GO:0051092,1.1460525350303427e-4,0.9999916466593773,5,150,positive regulation of NF-kappaB transcription factor activity,BP
GO:0023061,1.1633630912253607e-4,0.999982511759999,8,463,signal release,BP
GO:0031325,1.170152696936745e-4,0.999956474440021,24,3324,positive regulation of cellular metabolic process,BP
GO:0140029,1.2046835105112984e-4,0.9999944337122187,4,80,exocytic process,BP
GO:0005794,1.2664906691070864e-4,0.9999646865875498,15,1561,Golgi apparatus,CC
GO:0006887,1.3462222703835254e-4,0.9999708761002141,11,900,exocytosis,BP
GO:0043304,1.368681084215927e-4,0.9999969718616014,3,32,regulation of mast cell degranulation,BP
GO:0010008,1.3878774431620467e-4,0.9999785869147523,8,477,endosome membrane,CC
GO:0034645,1.4075945423035907e-4,0.9999402401146184,31,4935,cellular macromolecule biosynthetic process,BP
GO:1901879,1.4150771321501743e-4,0.9999931729886704,4,83,regulation of protein depolymerization,BP
GO:2000667,1.4266946350624052e-4,0.9999994148281447,2,6,positive regulation of interleukin-13 secretion,BP
GO:0032446,1.4290305420557189e-4,0.9999688701247358,11,907,protein modification by small protein conjugation,BP
GO:0044057,1.4609568969090804e-4,0.9999739749545908,9,615,regulation of system process,BP
GO:0072657,1.4932707571639473e-4,0.9999733201194099,9,619,protein localization to membrane,BP
GO:0033006,1.505388339673227e-4,0.9999965524923775,3,33,regulation of mast cell activation involved in immune response,BP
GO:0030162,1.582226654579612e-4,0.9999681880314768,10,767,regulation of proteolysis,BP
GO:0042742,1.6258288018298998e-4,0.999982640354232,6,260,defense response to bacterium,BP
GO:0043408,1.6274632017052824e-4,0.9999671636775377,10,768,regulation of MAPK cascade,BP
GO:0005773,1.688232402968606e-4,0.9999657814458234,10,771,vacuole,CC
GO:0051130,1.7060065336583564e-4,0.9999561706528296,13,1254,positive regulation of cellular component organization,BP
GO:0042325,1.7353304333694123e-4,0.9999501731738019,15,1611,regulation of phosphorylation,BP
GO:0045778,1.7910777439771839e-4,0.99999079026025,4,89,positive regulation of ossification,BP
GO:0006914,1.8243669876412644e-4,0.9999706893764486,8,498,autophagy,BP
GO:0061919,1.8243669876412644e-4,0.9999706893764486,8,498,process utilizing autophagic mechanism,BP
GO:0051091,1.8331968707393115e-4,0.9999799855290654,6,261,positive regulation of DNA-binding transcription factor activity,BP
GO:0030864,1.877235958982209e-4,0.9999902245003851,4,90,cortical actin cytoskeleton,CC
GO:0050839,1.8830765722827424e-4,0.9999696041155025,8,499,cell adhesion molecule binding,MF
GO:1902083,1.885550867283817e-4,0.9999990601601485,2,7,negative regulation of peptidyl-cysteine S-nitrosylation,BP
GO:0006954,1.8995474517202423e-4,0.9999609249509348,10,786,inflammatory response,BP
GO:2001181,1.9534215017951844e-4,0.9999990088538715,2,7,positive regulation of interleukin-10 secretion,BP
GO:0003008,1.9700590574537656e-4,0.9999353434993127,18,2194,system process,BP
GO:0044456,2.0154805978783645e-4,0.9999543023406379,11,939,synapse part,CC
GO:0015629,2.0195579598394908e-4,0.999967060210658,8,504,actin cytoskeleton,CC
GO:0051656,2.025281181561871e-4,0.9999669525483181,8,505,establishment of organelle localization,BP
GO:0016485,2.026678292077271e-4,0.9999774512076821,6,267,protein processing,BP
GO:0070647,2.0601757619943478e-4,0.9999494579909043,12,1109,protein modification by small protein conjugation or removal,BP
GO:0004771,2.0610005123502953e-4,0.9999989256787185,2,7,sterol esterase activity,MF
GO:1901700,2.0900479444697128e-4,0.9999389303929267,15,1638,response to oxygen-containing compound,BP
GO:0051651,2.228128640627984e-4,0.9999878488226647,4,94,maintenance of location in cell,BP
GO:0046825,2.2939256236558084e-4,0.999993882081162,3,38,regulation of protein export from nucleus,BP
GO:0045177,2.3023008415973828e-4,0.9999674999914152,7,386,apical part of cell,CC
GO:0051693,2.354407594541064e-4,0.9999936646990059,3,38,actin filament capping,BP
GO:0044463,2.3741161595857162e-4,0.9999332036950118,14,1470,cell projection part,CC
GO:0120038,2.3741161595857162e-4,0.9999332036950118,14,1470,plasma membrane bounded cell projection part,CC
GO:0009059,2.4218790223205574e-4,0.9998937987661878,31,5089,macromolecule biosynthetic process,BP
GO:0072595,2.503381626366513e-4,0.9999931110791067,3,39,maintenance of protein localization in organelle,BP
GO:0006611,2.523347436624685e-4,0.9999781277463086,5,179,protein export from nucleus,BP
GO:0044440,2.611056473866563e-4,0.9999557471737617,8,524,endosomal part,CC
GO:0001503,2.633380758086224e-4,0.9999619855609247,7,396,ossification,BP
GO:0008091,2.694467280543608e-4,0.9999983298529062,2,8,spectrin,CC
GO:0008092,2.702845266532548e-4,0.9999365650481954,11,974,cytoskeletal protein binding,MF
GO:0031012,2.7326242775038137e-4,0.999953370827403,8,526,extracellular matrix,CC
GO:0003339,2.7406788790225873e-4,0.999998286599148,2,8,regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis,BP
GO:0060627,2.8219510557056163e-4,0.9999516119499386,8,531,regulation of vesicle-mediated transport,BP
GO:0045595,2.8296945824077323e-4,0.9999111177243591,16,1876,regulation of cell differentiation,BP
GO:0043299,2.865500214102351e-4,0.9999507515820437,8,533,leukocyte degranulation,BP
GO:0009967,2.870593213082433e-4,0.9999135613461524,15,1688,positive regulation of signal transduction,BP
GO:2000112,2.8768387446941805e-4,0.9998817387261634,26,3981,regulation of cellular macromolecule biosynthetic process,BP
GO:0051879,2.894087668374517e-4,0.9999916083730612,3,41,Hsp90 protein binding,MF
GO:0099503,2.912796817788894e-4,0.9999310287669677,11,986,secretory vesicle,CC
GO:0030835,2.953173142326992e-4,0.9999913776087676,3,41,negative regulation of actin filament depolymerization,BP
GO:0005764,2.979593945106192e-4,0.9999415185955579,9,677,lysosome,CC
GO:0046983,2.9996076008052705e-4,0.9999182633482183,13,1330,protein dimerization activity,MF
GO:0031252,3.007921499066986e-4,0.9999556060357637,7,404,cell leading edge,CC
GO:0000323,3.010443579701401e-4,0.9999408293802055,9,678,lytic vacuole,CC
GO:0030141,3.044957778351696e-4,0.9999335202149883,10,832,secretory granule,CC
GO:1903708,3.0549653501971044e-4,0.9999723815143248,5,185,positive regulation of hemopoiesis,BP
GO:0045597,3.0658700215229027e-4,0.99992696244783,11,991,positive regulation of cell differentiation,BP
GO:1905475,3.106384992724881e-4,0.9999718097053913,5,187,regulation of protein localization to membrane,BP
GO:0007229,3.145898155380094e-4,0.9999811677731079,4,103,integrin-mediated signaling pathway,BP
GO:0036094,3.239435623560639e-4,0.9998855852979824,19,2490,small molecule binding,MF
GO:0002275,3.2478999468199917e-4,0.9999431176840002,8,543,myeloid cell activation involved in immune response,BP
GO:2000169,3.283853437209685e-4,0.9999976866099969,2,9,regulation of peptidyl-cysteine S-nitrosylation,BP
GO:0030055,3.292760606234615e-4,0.9999506594091254,7,412,cell-substrate junction,CC
GO:0006904,3.346175135637661e-4,0.9999897782854779,3,43,vesicle docking involved in exocytosis,BP
GO:2001179,3.3875982481964455e-4,0.9999975758273947,2,9,regulation of interleukin-10 secretion,BP
GO:0030099,3.4409587312245996e-4,0.9999480572255516,7,415,myeloid cell differentiation,BP
GO:0050865,3.447928623407055e-4,0.9999390692493378,8,546,regulation of cell activation,BP
GO:0002444,3.530637280528443e-4,0.9999373823224026,8,550,myeloid leukocyte mediated immunity,BP
GO:0034654,3.5315079515800334e-4,0.9998503260004015,27,4255,nucleobase-containing compound biosynthetic process,BP
GO:0072217,3.5472142576639497e-4,0.999997402018549,2,9,negative regulation of metanephros development,BP
GO:0001909,3.561019325713817e-4,0.9999779576702862,4,106,leukocyte mediated cytotoxicity,BP
GO:0051252,3.5666811355449267e-4,0.9998538600360816,25,3802,regulation of RNA metabolic process,BP
GO:0014047,3.622655274789601e-4,0.9999886155995493,3,44,glutamate secretion,BP
GO:0042802,3.7245261605940944e-4,0.9998850132408704,15,1729,identical protein binding,MF
GO:0018105,3.735307241298621e-4,0.9999533515641612,6,298,peptidyl-serine phosphorylation,BP
GO:0051168,3.751445297572034e-4,0.9999645023534842,5,195,nuclear export,BP
GO:0051640,3.8145741419641965e-4,0.9999225357673915,9,700,organelle localization,BP
GO:0002366,4.030794554111724e-4,0.9999175168131206,9,706,leukocyte activation involved in immune response,BP
GO:0051261,4.039096143502771e-4,0.9999741335951502,4,109,protein depolymerization,BP
GO:0001933,4.113366002809109e-4,0.9999360158526748,7,429,negative regulation of protein phosphorylation,BP
GO:0051015,4.1556099666277953e-4,0.9999597785053317,5,198,actin filament binding,MF
GO:0002263,4.2016234877650076e-4,0.9999135245476117,9,710,cell activation involved in immune response,BP
GO:2000665,4.272816966582106e-4,0.9999964868904252,2,10,regulation of interleukin-13 secretion,BP
GO:0071104,4.2763547416569113e-4,0.9999964825137658,2,10,response to interleukin-9,BP
GO:0045646,4.324803745772495e-4,0.9999855125727614,3,47,regulation of erythrocyte differentiation,BP
GO:0043300,4.329502206356747e-4,0.9999854914226256,3,47,regulation of leukocyte degranulation,BP
GO:1903828,4.372057420904194e-4,0.9999713894121702,4,112,negative regulation of cellular protein localization,BP
GO:2000026,4.373081410415438e-4,0.9998515568694457,17,2158,regulation of multicellular organismal development,BP
GO:0031968,4.380303202170129e-4,0.9999571022919418,5,201,organelle outer membrane,CC
GO:0043549,4.413516935308496e-4,0.999898957759665,10,870,regulation of kinase activity,BP
GO:0018130,4.434073632032623e-4,0.999809191770409,27,4318,heterocycle biosynthetic process,BP
GO:0005739,4.4480874779152796e-4,0.9998667047625738,14,1573,mitochondrion,CC
GO:0000209,4.5078381110162793e-4,0.99994164780978545,6,310,protein polyubiquitination,BP
GO:0043244,4.574726302715713e-4,0.9999696948850424,4,113,regulation of protein complex disassembly,BP
GO:0018198,4.576994914598931e-4,0.9999843516388527,3,48,peptidyl-cysteine modification,BP
GO:0019867,4.580803126617101e-4,0.999954689649983,5,203,outer membrane,CC
GO:0019438,4.592274259704164e-4,0.9998019173688544,27,4328,aromatic compound biosynthetic process,BP
GO:0043303,4.6064167989939614e-4,0.9999842163206522,3,48,mast cell degranulation,BP
GO:0045321,4.6583140374617993e-4,0.9998748276201953,12,1214,leukocyte activation,BP
GO:0030218,4.666182013449165e-4,0.9999689201211274,4,114,erythrocyte differentiation,BP
GO:1904375,4.7402227671457296e-4,0.9999682886443515,4,115,regulation of protein localization to cell periphery,BP
GO:0010556,4.830954628309141e-4,0.9997942669361706,26,4120,regulation of macromolecule biosynthetic process,BP
GO:0010256,4.846199028997013e-4,0.9999225069738321,7,438,endomembrane system organization,BP
GO:0002279,4.902645507556462e-4,0.9999828220647353,3,49,mast cell activation involved in immune response,BP
GO:0019219,4.986634279224951e-4,0.9997871722171288,26,4120,regulation of nucleobase-containing compound metabolic process,BP
GO:0030863,5.009092033718221e-4,0.9999659884931367,4,116,cortical cytoskeleton,CC
GO:0017166,5.031954254541522e-4,0.9999954283827098,2,11,vinculin binding,MF
GO:0030097,5.080608082740467e-4,0.9998815544326082,10,886,hemopoiesis,BP
GO:0002448,5.19127591899227e-4,0.9999814333139464,3,50,mast cell mediated immunity,BP
GO:2001269,5.209596736248396e-4,0.999995183388317,2,11,positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,BP
GO:0072611,5.231987706934293e-4,0.999995152203677,2,11,interleukin-13 secretion,BP
GO:0090148,5.245447159337257e-4,0.9999951334256827,2,11,membrane fission,BP
GO:0051701,5.257515804270172e-4,0.9999463750405899,5,209,interaction with host,BP
GO:0048468,5.27795901975164e-4,0.999817797197321,17,2180,cell development,BP
GO:0034774,5.300705481985816e-4,0.9999292211495131,6,321,secretory granule lumen,CC
GO:0016324,5.340508813537947e-4,0.9999285927114884,6,319,apical plasma membrane,CC
GO:0051094,5.36699817544468e-4,0.9998444047258148,13,1418,positive regulation of developmental process,BP
GO:0018209,5.512890458155266e-4,0.9999258371403811,6,321,peptidyl-serine modification,BP
GO:0030834,5.656349468428461e-4,0.9999791462617538,3,51,regulation of actin filament depolymerization,BP
GO:0032388,5.772132722273021e-4,0.9999398827927681,5,214,positive regulation of intracellular transport,BP
GO:0098772,5.829291961151159e-4,0.999812020565796,15,1808,molecular function regulator,MF
GO:0016491,5.848946685380136e-4,0.9998739314528933,9,744,oxidoreductase activity,MF
GO:0043085,5.874775195810098e-4,0.9998280164835462,13,1427,positive regulation of catalytic activity,BP
GO:0019220,5.935728066900278e-4,0.9998082476766418,15,1812,regulation of phosphate metabolic process,BP
GO:0034101,5.999451203742163e-4,0.9999572137754963,4,122,erythrocyte homeostasis,BP
GO:0051174,6.003780394060452e-4,0.999805831933305,15,1814,regulation of phosphorus metabolic process,BP
GO:0006355,6.007296981613056e-4,0.9997541191188665,23,3488,"regulation of transcription, DNA-templated",BP
GO:0097367,6.059437491936581e-4,0.9997881947110075,17,2206,carbohydrate derivative binding,MF
GO:0010506,6.106147111426567e-4,0.9999162232980988,6,329,regulation of autophagy,BP
GO:0098589,6.192957599240405e-4,0.9999148033746944,6,329,membrane region,CC
GO:0016081,6.308515166536146e-4,0.9999934843725361,2,12,synaptic vesicle docking,BP
GO:0045296,6.328823732997457e-4,0.9999125682582557,6,331,cadherin binding,MF
GO:0018193,6.335066327778949e-4,0.9998237070436478,12,1257,peptidyl-amino acid modification,BP
GO:0003337,6.402722952878611e-4,0.9999933373669532,2,12,mesenchymal to epithelial transition involved in metanephros morphogenesis,BP
GO:0008285,6.429272488883626e-4,0.9998595602092447,9,762,negative regulation of cell proliferation,BP
GO:0002720,6.649322115181963e-4,0.9999740204745882,3,54,positive regulation of cytokine production involved in immune response,BP
GO:0043254,6.66879684715099e-4,0.9998874201748372,7,464,regulation of protein complex assembly,BP
GO:0030042,6.683906826331499e-4,0.9999738385453798,3,54,actin filament depolymerization,BP
GO:1901698,6.688711087360019e-4,0.9998249823467372,11,1089,response to nitrogen compound,BP
GO:0016197,6.86175904987842e-4,0.9999257141483175,5,222,endosomal transport,BP
GO:0042326,6.892644538549871e-4,0.9998829813938716,7,468,negative regulation of phosphorylation,BP
GO:0060205,6.924199833223984e-4,0.9999026678999666,6,338,cytoplasmic vesicle lumen,CC
GO:0051604,6.931442360366781e-4,0.9999025492893183,6,337,protein maturation,BP
GO:0032613,6.981411776707037e-4,0.9999722407449452,3,55,interleukin-10 production,BP
GO:0001894,7.019405652270467e-4,0.9999236196999057,5,223,tissue homeostasis,BP
GO:0031983,7.033999530727146e-4,0.9999008238705028,6,339,vesicle lumen,CC
GO:0043405,7.157483828434992e-4,0.9998987490257324,6,338,regulation of MAP kinase activity,BP
GO:0002886,7.210904655298372e-4,0.9999709866411359,3,56,regulation of myeloid leukocyte mediated immunity,BP
GO:1901605,7.228337113244484e-4,0.999920828671187,5,224,alpha-amino acid metabolic process,BP
GO:0048534,7.251534961075774e-4,0.9998229329402676,10,928,hematopoietic or lymphoid organ development,BP
GO:0070208,7.366927390527407e-4,0.9999916741478603,2,13,protein heterotrimerization,BP
GO:0030016,7.369680186312352e-4,0.9999189330236081,5,224,myofibril,CC
GO:0007267,7.454402818102904e-4,0.9997644506782432,14,1650,cell-cell signaling,BP
GO:0098794,7.548451652223196e-4,0.9998496556765917,8,614,postsynapse,CC
GO:1903506,7.567204407872865e-4,0.9996848290087607,23,3548,regulation of nucleic acid-templated transcription,BP
GO:1901362,7.659458615929179e-4,0.9996578843315319,27,4477,organic cyclic compound biosynthetic process,BP
GO:0033554,7.739394028079015e-4,0.999732996735714,16,2062,cellular response to stress,BP
GO:0016328,7.764871661630082e-4,0.9999679274107178,3,57,lateral plasma membrane,CC
GO:0002237,7.821916389814771e-4,0.9998874338611823,6,344,response to molecule of bacterial origin,BP
GO:2001141,7.829517618815566e-4,0.9996730585159096,23,3557,regulation of RNA biosynthetic process,BP
GO:0016740,8.061693935238956e-4,0.9997107726720249,17,2266,transferase activity,MF
GO:1901565,8.343830774721461e-4,0.9997603223648784,12,1297,organonitrogen compound catabolic process,BP
GO:0002705,8.371095843808863e-4,0.99993462537566,4,133,positive regulation of leukocyte mediated immunity,BP
GO:0043312,8.39435829114324e-4,0.9998525973852794,7,483,neutrophil degranulation,BP
GO:1902903,8.412577426794485e-4,0.9998772103811652,6,350,regulation of supramolecular fiber organization,BP
GO:0045824,8.557317435844457e-4,0.9999634007512351,3,59,negative regulation of innate immune response,BP
GO:0030837,8.570402835183961e-4,0.9999633253888071,3,59,negative regulation of actin filament polymerization,BP
GO:0045953,8.698199451955159e-4,0.9999892022649259,2,14,negative regulation of natural killer cell mediated cytotoxicity,BP
GO:0002283,8.698862470727573e-4,0.9998463123028165,7,486,neutrophil activation involved in immune response,BP
GO:0051241,8.745058484736987e-4,0.9997474162440975,12,1317,negative regulation of multicellular organismal process,BP
GO:0043292,8.936980504549907e-4,0.999897330437746,5,234,contractile fiber,CC
GO:0012506,9.048990640467809e-4,0.9997925447895903,9,790,vesicle membrane,CC
GO:0052689,9.063276113996929e-4,0.9999276637266085,4,136,carboxylic ester hydrolase activity,MF
GO:0045859,9.170944443809607e-4,0.9997893466580469,9,792,regulation of protein kinase activity,BP
GO:0031326,9.235719797309581e-4,0.9995883877406884,26,4307,regulation of cellular biosynthetic process,BP
GO:0006811,9.354891857662982e-4,0.9996973065169487,14,1691,ion transport,BP
GO:0017014,9.558803679019675e-4,0.9999874485216983,2,15,protein nitrosylation,BP
GO:0018119,9.558803679019675e-4,0.9999874485216983,2,15,peptidyl-cysteine S-nitrosylation,BP
GO:0031644,9.63779038029221e-4,0.9999217757497448,4,138,regulation of neurological system process,BP
GO:0042119,9.796718019658738e-4,0.9998233365565903,7,496,neutrophil activation,BP
GO:2000116,9.841998714795182e-4,0.9998844384742822,5,240,regulation of cysteine-type endopeptidase activity,BP
GO:0002446,9.896124844520817e-4,0.9998212324444771,7,497,neutrophil mediated immunity,BP
GO:0032736,9.917620419562657e-4,0.999986732129385,2,15,positive regulation of interleukin-13 production,BP
GO:0002716,0.001003414345166856,0.9999864966135654,2,15,negative regulation of natural killer cell mediated immunity,BP
GO:0045669,0.0010131939182558805,0.9999539520487837,3,63,positive regulation of osteoblast differentiation,BP
GO:0072283,0.001015704638495763,0.9999862466912843,2,15,metanephric renal vesicle morphogenesis,BP
GO:0002753,0.0010179096916082468,0.999953663119479,3,63,cytoplasmic pattern recognition receptor signaling pathway,BP
GO:0019725,0.001022989797661143,0.9997386149624096,10,972,cellular homeostasis,BP
GO:0051338,0.001040606622610565,0.9997335105420428,10,974,regulation of transferase activity,BP
GO:0007010,0.0010429771835308238,0.9996925201038296,12,1331,cytoskeleton organization,BP
GO:0043297,0.0010456592735439507,0.9999519534680316,3,63,apical junction assembly,BP
GO:0036230,0.0010501749112720215,0.9998083357583183,7,502,granulocyte activation,BP
GO:1901699,0.0010546654698421823,0.9997787270965592,8,649,cellular response to nitrogen compound,BP
GO:1902904,0.0010752714669870927,0.999910058649973,4,143,negative regulation of supramolecular fiber organization,BP
GO:0048278,0.0010762044435873158,0.9999500278187102,3,64,vesicle docking,BP
GO:0044265,0.0010822375887511357,0.9996995257017528,11,1159,cellular macromolecule catabolic process,BP
GO:0002694,0.001089706797838063,0.9997998511460451,7,503,regulation of leukocyte activation,BP
GO:0002520,0.0010938891140477795,0.9997180002302489,10,980,immune system development,BP
GO:0006351,0.0011008445325682188,0.9995281385478494,23,3650,"transcription, DNA-templated",BP
GO:0043296,0.0011047990535187919,0.9999069106887923,4,143,apical junction complex,CC
GO:1990000,0.0011168465099046173,0.9999840165535001,2,16,amyloid fibril formation,BP
GO:0005521,0.0011199894788247464,0.9999839487344241,2,16,lamin binding,MF
GO:0002449,0.0011350328784418262,0.9998623539157603,5,248,lymphocyte mediated immunity,BP
GO:0061024,0.0011802448491246072,0.9997189225446542,9,823,membrane organization,BP
GO:0015800,0.0011862159834939658,0.9999429696869062,3,66,acidic amino acid transport,BP
GO:0140030,0.0011882204523829159,0.9998978580028641,4,146,modification-dependent protein binding,MF
GO:0009889,0.001197376887465883,0.9994563066893425,26,4386,regulation of biosynthetic process,BP
GO:1901880,0.0011976059866550051,0.9999422303979665,3,66,negative regulation of protein depolymerization,BP
GO:0016567,0.001200135171341282,0.9997134986123833,9,824,protein ubiquitination,BP
GO:0002262,0.001203328834943773,0.9998961936376333,4,147,myeloid cell homeostasis,BP
GO:0055114,0.0012091355262035261,0.9996840965269276,10,995,oxidation-reduction process,BP
GO:0001725,0.0012346826057940867,0.9999397791456154,3,67,stress fiber,CC
GO:0097517,0.0012346826057940867,0.9999397791456154,3,67,contractile actin filament bundle,CC
GO:0010629,0.0012368398645506455,0.999538257482653,17,2427,negative regulation of gene expression,BP
GO:0010243,0.0012377444360236083,0.9996756096998514,10,998,response to organonitrogen compound,BP
GO:0002706,0.0012425752086320976,0.9998918613139189,4,148,regulation of lymphocyte mediated immunity,BP
GO:0097435,0.0012492598145171859,0.9997308474579043,8,667,supramolecular fiber organization,BP
GO:0045202,0.001250585169603143,0.9996464738823074,11,1172,synapse,CC
GO:0051494,0.0012545541809143867,0.9998905230374678,4,149,negative regulation of cytoskeleton organization,BP
GO:2001267,0.0012718611210514492,0.9999804349306499,2,17,regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,BP
GO:1901524,0.0012788233307514285,0.9999802732942261,2,17,regulation of mitophagy,BP
GO:0090185,0.001285854304168496,0.9999801096056682,2,17,negative regulation of kidney development,BP
GO:1905331,0.0012858557559617713,0.9999801095718217,2,17,negative regulation of morphogenesis of an epithelium,BP
GO:0043065,0.0013006259089960556,0.9997179893280204,8,675,positive regulation of apoptotic process,BP
GO:0045089,0.0013022545725239823,0.9997930081784576,6,381,positive regulation of innate immune response,BP
GO:0005770,0.00130481414609967,0.9998366724092993,5,256,late endosome,CC
GO:0097659,0.001306531140847097,0.9994324619649296,23,3698,nucleic acid-templated transcription,BP
GO:2001056,0.0013081112251268822,0.9998845374229559,4,150,positive regulation of cysteine-type endopeptidase activity,BP
GO:0048878,0.0013352937423174482,0.9996194063520739,11,1188,chemical homeostasis,BP
